CLOSE_x,CLOSE_y,HIGH_x,HIGH_y,LOW_x,LOW_y,OPEN_x,OPEN_y,VOLUME_x,VOLUME_y,date,lo_hi%_x,lo_hi%_y,op_cl%_x,op_cl%_y,ticker,time_x,time_y,volume_change,volume_change_perc,week_day_x,week_day_y
1.13,1.0901,1.13,1.13,1.13,1.0901,1.13,1.13,200,1200,2015-07-22,0.0,0.0366021465921,0.0,-0.0353097345133,LUNA,9.3,10.0,1000,5.0,2,2
1.04,1.0415,1.04,1.05,1.04,1.04,1.04,1.04,476,1749,2015-07-27,0.0,0.00961538461538,0.0,0.00144230769231,LUNA,9.3,10.0,1273,2.6743697479,0,0
1.08,1.11,1.08,1.11,1.08,1.07,1.08,1.072,1056,6556,2015-07-31,0.0,0.0373831775701,0.0,0.035447761194,LUNA,9.3,10.0,5500,5.20833333333,4,4
1.15,1.26,1.15,1.29,1.15,1.15,1.15,1.17,1317,148762,2015-08-03,0.0,0.121739130435,0.0,0.0769230769231,LUNA,9.3,10.0,147445,111.955201215,0,0
1.14,1.1799,1.14,1.1799,1.14,1.099,1.14,1.099,1014,2400,2015-08-06,0.0,0.0736123748863,0.0,0.0736123748863,LUNA,9.3,10.0,1386,1.36686390533,3,3
1.15,1.13,1.15,1.146,1.15,1.13,1.15,1.146,600,1690,2015-08-07,0.0,0.0141592920354,0.0,-0.0139616055846,LUNA,9.3,10.0,1090,1.81666666667,4,4
1.14,1.15,1.14,1.15,1.14,1.12,1.14,1.14,1771,3982,2015-08-10,0.0,0.0267857142857,0.0,0.00877192982456,LUNA,9.3,10.0,2211,1.24844720497,0,0
1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,620,300,2015-08-11,0.0,0.0,0.0,0.0,LUNA,9.3,10.0,-320,-0.516129032258,1,1
1.2,1.171,1.2,1.19,1.2,1.17,1.2,1.19,1649,6800,2015-08-13,0.0,0.017094017094,0.0,-0.0159663865546,LUNA,9.3,10.0,5151,3.12371134021,3,3
1.19,1.2,1.19,1.2,1.19,1.2,1.19,1.2,1000,4910,2015-08-14,0.0,0.0,0.0,0.0,LUNA,9.3,10.0,3910,3.91,4,4
1.18,1.1999,1.18,1.2,1.18,1.1999,1.18,1.2,832,1600,2015-08-17,0.0,8.33402783564e-05,0.0,-8.33333333333e-05,LUNA,9.3,10.0,768,0.923076923077,0,0
1.29,1.2999,1.29,1.3,1.29,1.281,1.29,1.29,8758,56027,2015-08-18,0.0,0.0148321623731,0.0,0.00767441860465,LUNA,9.3,10.0,47269,5.39723681206,1,1
1.16,1.17,1.16,1.17,1.16,1.17,1.16,1.17,5400,2100,2015-08-20,0.0,0.0,0.0,0.0,LUNA,9.3,10.0,-3300,-0.611111111111,3,3
1.18,1.15,1.18,1.18,1.18,1.15,1.18,1.18,2709,6375,2015-08-21,0.0,0.0260869565217,0.0,-0.0254237288136,LUNA,9.3,10.0,3666,1.35326688815,4,4
1.15,1.0901,1.15,1.14,1.15,1.08,1.15,1.14,2785,14230,2015-08-24,0.0,0.0555555555556,0.0,-0.0437719298246,LUNA,9.3,10.0,11445,4.10951526032,0,0
1.13,1.1204,1.13,1.13,1.1,1.1001,1.1,1.13,696,4900,2015-08-25,0.0272727272727,0.0271793473321,0.0272727272727,-0.00849557522124,LUNA,9.3,10.0,4204,6.04022988506,1,1
1.12,1.11,1.12,1.11,1.12,1.11,1.12,1.11,2000,100,2015-08-26,0.0,0.0,0.0,0.0,LUNA,9.3,10.0,-1900,-0.95,2,2
1.12,1.11,1.12,1.11,1.12,1.11,1.12,1.11,192,300,2015-08-27,0.0,0.0,0.0,0.0,LUNA,9.3,10.0,108,0.5625,3,3
1.13,1.14,1.13,1.14,1.13,1.08,1.13,1.11,400,9102,2015-08-28,0.0,0.0555555555556,0.0,0.027027027027,LUNA,9.3,10.0,8702,21.755,4,4
1.13,1.14,1.13,1.14,1.13,1.14,1.13,1.14,200,100,2015-08-31,0.0,0.0,0.0,0.0,LUNA,9.3,10.0,-100,-0.5,0,0
1.77,1.81,1.77,1.81,1.76,1.7601,1.76,1.7601,11716,44161,2015-06-22,0.00568181818182,0.0283506618942,0.00568181818182,0.0283506618942,MEIP,9.3,10.0,32445,2.76928986002,0,0
1.8,1.8199,1.8,1.83,1.79,1.8,1.79,1.81,7500,51392,2015-06-23,0.00558659217877,0.0166666666667,0.00558659217877,0.00546961325967,MEIP,9.3,10.0,43892,5.85226666667,1,1
1.75,1.7501,1.75,1.78,1.75,1.75,1.75,1.75,5958,25332,2015-06-24,0.0,0.0171428571429,0.0,5.71428571428e-05,MEIP,9.3,10.0,19374,3.25176233635,2,2
1.75,1.76,1.75,1.77,1.75,1.75,1.75,1.75,2016,49018,2015-06-25,0.0,0.0114285714286,0.0,0.00571428571429,MEIP,9.3,10.0,47002,23.314484127,3,3
1.74,1.72,1.74,1.7428,1.74,1.72,1.74,1.74,1780,97691,2015-06-26,0.0,0.0132558139535,0.0,-0.0114942528736,MEIP,9.3,10.0,95911,53.8825842697,4,4
1.71,1.67,1.71,1.72,1.71,1.65,1.71,1.7001,5483,119343,2015-06-29,0.0,0.0424242424242,0.0,-0.0177048408917,MEIP,9.3,10.0,113860,20.7660040124,0,0
1.72,1.6801,1.72,1.71,1.72,1.68,1.72,1.71,333,25824,2015-06-30,0.0,0.0178571428571,0.0,-0.017485380117,MEIP,9.3,10.0,25491,76.5495495495,1,1
1.72,1.7,1.72,1.72,1.72,1.69,1.72,1.7001,1593,36398,2015-07-01,0.0,0.0177514792899,0.0,-5.88200694077e-05,MEIP,9.3,10.0,34805,21.8487131199,2,2
1.7,1.7,1.7,1.702,1.7,1.69,1.7,1.7001,500,33304,2015-07-02,0.0,0.00710059171598,0.0,-5.88200694077e-05,MEIP,9.3,10.0,32804,65.608,3,3
1.69,1.73,1.69,1.74,1.69,1.705,1.69,1.705,29661,13700,2015-07-06,0.0,0.0205278592375,0.0,0.0146627565982,MEIP,9.3,10.0,-15961,-0.538114021779,0,0
1.74,1.75,1.74,1.75,1.74,1.73,1.74,1.75,345,15945,2015-07-07,0.0,0.0115606936416,0.0,0.0,MEIP,9.3,10.0,15600,45.2173913043,1,1
1.71,1.72,1.71,1.73,1.71,1.7,1.71,1.73,6275,32364,2015-07-08,0.0,0.0176470588235,0.0,-0.00578034682081,MEIP,9.3,10.0,26089,4.15760956175,2,2
1.72,1.71,1.72,1.74,1.72,1.7099,1.72,1.73,1000,20538,2015-07-09,0.0,0.017603368618,0.0,-0.0115606936416,MEIP,9.3,10.0,19538,19.538,3,3
1.73,1.725,1.73,1.73,1.73,1.72,1.73,1.72,2765,11200,2015-07-10,0.0,0.00581395348837,0.0,0.00290697674419,MEIP,9.3,10.0,8435,3.05063291139,4,4
1.71,1.725,1.73,1.7293,1.71,1.71,1.73,1.71,6753,11204,2015-07-13,0.0116959064327,0.0112865497076,-0.0115606936416,0.00877192982456,MEIP,9.3,10.0,4451,0.659114467644,0,0
1.74,1.7446,1.74,1.75,1.74,1.72,1.74,1.745,5659,55046,2015-07-14,0.0,0.0174418604651,0.0,-0.000229226361032,MEIP,9.3,10.0,49387,8.72716027567,1,1
1.72,1.75,1.72,1.75,1.72,1.71,1.72,1.72,2380,44693,2015-07-15,0.0,0.0233918128655,0.0,0.0174418604651,MEIP,9.3,10.0,42313,17.7785714286,2,2
1.75,1.78,1.75,1.78,1.75,1.75,1.75,1.76,600,60316,2015-07-16,0.0,0.0171428571429,0.0,0.0113636363636,MEIP,9.3,10.0,59716,99.5266666667,3,3
1.77,1.76,1.77,1.77,1.77,1.75,1.77,1.76,13450,26750,2015-07-17,0.0,0.0114285714286,0.0,0.0,MEIP,9.3,10.0,13300,0.988847583643,4,4
1.73,1.73,1.73,1.75,1.73,1.73,1.73,1.74,3516,10100,2015-07-20,0.0,0.0115606936416,0.0,-0.00574712643678,MEIP,9.3,10.0,6584,1.87258248009,0,0
1.72,1.7,1.72,1.72,1.72,1.7,1.72,1.7001,4149,17047,2015-07-21,0.0,0.0117647058824,0.0,-5.88200694077e-05,MEIP,9.3,10.0,12898,3.10870089178,1,1
1.66,1.65,1.66,1.67,1.66,1.59,1.66,1.67,1000,111589,2015-07-22,0.0,0.0503144654088,0.0,-0.0119760479042,MEIP,9.3,10.0,110589,110.589,2,2
1.65,1.69,1.65,1.69,1.65,1.65,1.65,1.65,4067,10600,2015-07-23,0.0,0.0242424242424,0.0,0.0242424242424,MEIP,9.3,10.0,6533,1.60634374232,3,3
1.64,1.635,1.64,1.64,1.64,1.62,1.64,1.62,5943,10276,2015-07-24,0.0,0.0123456790123,0.0,0.00925925925926,MEIP,9.3,10.0,4333,0.729093050648,4,4
1.61,1.59,1.61,1.625,1.61,1.56,1.61,1.625,5467,105380,2015-07-27,0.0,0.0416666666667,0.0,-0.0215384615385,MEIP,9.3,10.0,99913,18.2756539235,0,0
1.56,1.5785,1.56,1.58,1.56,1.56,1.56,1.56,3600,32252,2015-07-28,0.0,0.0128205128205,0.0,0.011858974359,MEIP,9.3,10.0,28652,7.95888888889,1,1
1.58,1.61,1.58,1.62,1.58,1.6,1.58,1.6,2332,23753,2015-07-29,0.0,0.0125,0.0,0.00625,MEIP,9.3,10.0,21421,9.18567753002,2,2
1.65,1.62,1.65,1.67,1.65,1.61,1.65,1.67,2891,15153,2015-07-30,0.0,0.0372670807453,0.0,-0.0299401197605,MEIP,9.3,10.0,12262,4.24143894846,3,3
1.6,1.62,1.6,1.63,1.6,1.57,1.6,1.57,8528,83761,2015-07-31,0.0,0.0382165605096,0.0,0.031847133758,MEIP,9.3,10.0,75233,8.82188086304,4,4
1.55,1.58,1.55,1.58,1.55,1.5401,1.55,1.55,2223,44381,2015-08-03,0.0,0.0259074086098,0.0,0.0193548387097,MEIP,9.3,10.0,42158,18.9644624381,0,0
1.49,1.53,1.49,1.5395,1.49,1.47,1.49,1.53,3688,32848,2015-08-04,0.0,0.0472789115646,0.0,0.0,MEIP,9.3,10.0,29160,7.90672451193,1,1
1.47,1.5,1.5,1.5,1.47,1.471,1.5,1.471,3200,7800,2015-08-05,0.0204081632653,0.0197144799456,-0.02,0.0197144799456,MEIP,9.3,10.0,4600,1.4375,2,2
1.53,1.55,1.53,1.55,1.53,1.51,1.53,1.5262,2770,40729,2015-08-06,0.0,0.0264900662252,0.0,0.0155942864631,MEIP,9.3,10.0,37959,13.7036101083,3,3
1.56,1.54,1.56,1.55,1.56,1.53,1.56,1.53,4650,12095,2015-08-07,0.0,0.0130718954248,0.0,0.00653594771242,MEIP,9.3,10.0,7445,1.60107526882,4,4
1.77,1.7099,1.77,1.8,1.77,1.62,1.77,1.76,11615,154503,2015-08-10,0.0,0.111111111111,0.0,-0.0284659090909,MEIP,9.3,10.0,142888,12.3020232458,0,0
1.68,1.71,1.68,1.7299,1.68,1.63,1.68,1.67,5825,15980,2015-08-11,0.0,0.0612883435583,0.0,0.0239520958084,MEIP,9.3,10.0,10155,1.74334763948,1,1
1.63,1.64,1.63,1.66,1.63,1.58,1.63,1.62,3003,23993,2015-08-12,0.0,0.0506329113924,0.0,0.0123456790123,MEIP,9.3,10.0,20990,6.98967698968,2,2
1.68,1.66,1.68,1.6801,1.68,1.66,1.68,1.67,1070,3850,2015-08-13,0.0,0.0121084337349,0.0,-0.0059880239521,MEIP,9.3,10.0,2780,2.59813084112,3,3
1.65,1.62,1.65,1.67,1.65,1.62,1.65,1.65,513,38921,2015-08-14,0.0,0.0308641975309,0.0,-0.0181818181818,MEIP,9.3,10.0,38408,74.8693957115,4,4
1.62,1.62,1.62,1.6699,1.62,1.6,1.62,1.6413,4041,36477,2015-08-17,0.0,0.0436875,0.0,-0.0129775178212,MEIP,9.3,10.0,32436,8.02672605791,0,0
1.73,1.7363,1.73,1.81,1.73,1.7205,1.73,1.7425,1504,70210,2015-08-18,0.0,0.0520197616972,0.0,-0.0035581061693,MEIP,9.3,10.0,68706,45.6821808511,1,1
1.69,1.75,1.69,1.8,1.69,1.7,1.69,1.7299,1532,89961,2015-08-19,0.0,0.0588235294118,0.0,0.0116191687381,MEIP,9.3,10.0,88429,57.7212793734,2,2
2.0,1.95,2.03,2.08,2.0,1.9,2.03,2.01,45565,840486,2015-08-20,0.015,0.0947368421053,-0.0147783251232,-0.0298507462687,MEIP,9.3,10.0,794921,17.4458685394,3,3
1.75,1.7501,1.75,1.76,1.75,1.7001,1.75,1.71,1936,72333,2015-08-21,0.0,0.0352332215752,0.0,0.0234502923977,MEIP,9.3,10.0,70397,36.3620867769,4,4
1.6,1.6201,1.6,1.66,1.6,1.5439,1.6,1.63,14632,138798,2015-08-24,0.0,0.0751991709308,0.0,-0.0060736196319,MEIP,9.3,10.0,124166,8.48592126845,0,0
1.69,1.711,1.69,1.73,1.69,1.6916,1.69,1.7,1088,76111,2015-08-25,0.0,0.0227004019863,0.0,0.00647058823529,MEIP,9.3,10.0,75023,68.9549632353,1,1
1.72,1.68,1.72,1.7,1.72,1.67,1.72,1.7,600,19757,2015-08-26,0.0,0.0179640718563,0.0,-0.0117647058824,MEIP,9.3,10.0,19157,31.9283333333,2,2
1.7,1.6886,1.7,1.69,1.7,1.67,1.7,1.68,6827,18575,2015-08-27,0.0,0.0119760479042,0.0,0.00511904761905,MEIP,9.3,10.0,11748,1.72081441336,3,3
1.68,1.7075,1.68,1.72,1.68,1.69,1.68,1.69,500,17951,2015-08-28,0.0,0.0177514792899,0.0,0.0103550295858,MEIP,9.3,10.0,17451,34.902,4,4
1.74,1.78,1.74,1.8,1.74,1.74,1.74,1.74,4470,87904,2015-08-31,0.0,0.0344827586207,0.0,0.0229885057471,MEIP,9.3,10.0,83434,18.6653243848,0,0
5.99,5.81,5.99,5.98,5.96,5.71,5.96,5.97,45387,1968160,2015-06-22,0.00503355704698,0.0472854640981,0.00503355704698,-0.0268006700168,MNKD,9.3,10.0,1922773,42.3639588428,0,0
5.89,5.89,5.89,5.98,5.89,5.8501,5.89,5.9,45635,583697,2015-06-23,0.0,0.0222047486368,0.0,-0.00169491525424,MNKD,9.3,10.0,538062,11.7905554947,1,1
5.9,5.91,5.9,5.93,5.89,5.8599,5.89,5.9,39106,343587,2015-06-24,0.00169779286927,0.0119626614789,0.00169779286927,0.00169491525424,MNKD,9.3,10.0,304481,7.78604306245,2,2
5.9,5.91,5.9,5.95,5.9,5.85,5.9,5.9,58452,456466,2015-06-25,0.0,0.017094017094,0.0,0.00169491525424,MNKD,9.3,10.0,398014,6.80924519264,3,3
5.86,5.83,5.88,5.89,5.86,5.7,5.88,5.88,37880,1434309,2015-06-26,0.00341296928328,0.0333333333333,-0.00340136054422,-0.00850340136054,MNKD,9.3,10.0,1396429,36.8645459345,4,4
5.71,5.74,5.73,5.79,5.71,5.68,5.73,5.71,72751,637269,2015-06-29,0.00350262697023,0.0193661971831,-0.00349040139616,0.00525394045534,MNKD,9.3,10.0,564518,7.75959093346,0,0
5.66,5.7,5.68,5.74,5.65,5.65,5.65,5.67,97489,539379,2015-06-30,0.00530973451327,0.0159292035398,0.00176991150442,0.00529100529101,MNKD,9.3,10.0,441890,4.53271651161,1,1
5.7,5.72,5.7,5.78,5.7,5.69,5.7,5.71,35776,503869,2015-07-01,0.0,0.0158172231986,0.0,0.00175131348511,MNKD,9.3,10.0,468093,13.0839948569,2,2
5.55,5.4,5.55,5.58,5.55,5.4,5.55,5.55,33649,1020719,2015-07-02,0.0,0.0333333333333,0.0,-0.027027027027,MNKD,9.3,10.0,987070,29.3343041398,3,3
5.28,5.32,5.28,5.33,5.28,5.18,5.28,5.2837,64949,679759,2015-07-06,0.0,0.0289575289575,0.0,0.00687018566535,MNKD,9.3,10.0,614810,9.46604258726,0,0
5.23,5.1046,5.23,5.3,5.23,5.06,5.23,5.25,39926,822488,2015-07-07,0.0,0.0474308300395,0.0,-0.0276952380952,MNKD,9.3,10.0,782562,19.6003105746,1,1
5.21,5.2,5.21,5.22,5.21,5.13,5.21,5.21,18382,259863,2015-07-08,0.0,0.0175438596491,0.0,-0.00191938579655,MNKD,9.3,10.0,241481,13.1368186269,2,2
5.16,5.11,5.16,5.19,5.16,5.0979,5.16,5.1737,27694,241721,2015-07-09,0.0,0.0180662625787,0.0,-0.0123122716818,MNKD,9.3,10.0,214027,7.72828049397,3,3
5.19,5.13,5.2,5.22,5.19,5.11,5.19,5.19,40328,188880,2015-07-10,0.0019267822736,0.0215264187867,0.0,-0.0115606936416,MNKD,9.3,10.0,148552,3.6835945249,4,4
5.43,5.605,5.43,5.69,5.43,5.41,5.43,5.427,43630,1425360,2015-07-13,0.0,0.0517560073937,0.0,0.0327989681224,MNKD,9.3,10.0,1381730,31.6692642677,0,0
5.61,5.56,5.61,5.63,5.61,5.515,5.61,5.61,35291,980198,2015-07-14,0.0,0.0208522212149,0.0,-0.00891265597148,MNKD,9.3,10.0,944907,26.7747301012,1,1
5.6,5.59,5.6,5.59,5.6,5.49,5.6,5.57,16621,811939,2015-07-15,0.0,0.0182149362477,0.0,0.00359066427289,MNKD,9.3,10.0,795318,47.8501895193,2,2
5.58,5.69,5.58,5.7,5.58,5.53,5.58,5.59,46384,745701,2015-07-16,0.0,0.0307414104882,0.0,0.0178890876565,MNKD,9.3,10.0,699317,15.0766859262,3,3
5.76,5.67,5.76,5.79,5.76,5.59,5.76,5.79,103776,917200,2015-07-17,0.0,0.0357781753131,0.0,-0.020725388601,MNKD,9.3,10.0,813424,7.83826703669,4,4
5.6,5.4299,5.6,5.6,5.6,5.38,5.6,5.6,42918,1580662,2015-07-20,0.0,0.0408921933086,0.0,-0.030375,MNKD,9.3,10.0,1537744,35.829814996,0,0
5.3,5.23,5.3,5.36,5.3,5.21,5.3,5.28,28554,285734,2015-07-21,0.0,0.0287907869482,0.0,-0.0094696969697,MNKD,9.3,10.0,257180,9.00679414443,1,1
5.31,5.32,5.31,5.32,5.31,5.24,5.31,5.3002,26657,188576,2015-07-22,0.0,0.0152671755725,0.0,0.00373570808649,MNKD,9.3,10.0,161919,6.07416438459,2,2
5.49,5.5701,5.49,5.58,5.49,5.46,5.49,5.47,67825,381505,2015-07-23,0.0,0.021978021978,0.0,0.0182998171846,MNKD,9.3,10.0,313680,4.62484334685,3,3
5.35,5.19,5.35,5.37,5.35,5.05,5.35,5.37,56626,1120614,2015-07-24,0.0,0.0633663366337,0.0,-0.0335195530726,MNKD,9.3,10.0,1063988,18.7897432275,4,4
5.0,4.77,5.03,5.01,5.0,4.65,5.03,5.0,110081,1240873,2015-07-27,0.006,0.0774193548387,-0.00596421471173,-0.046,MNKD,9.3,10.0,1130792,10.2723630781,0,0
4.83,4.9096,4.83,4.95,4.81,4.7839,4.81,4.8399,31565,634546,2015-07-28,0.004158004158,0.0347206254311,0.004158004158,0.0144011239902,MNKD,9.3,10.0,602981,19.102835419,1,1
4.82,4.49,4.82,4.83,4.82,4.36,4.82,4.82,39866,3161495,2015-07-29,0.0,0.107798165138,0.0,-0.0684647302905,MNKD,9.3,10.0,3121629,78.3030401846,2,2
4.11,4.0301,4.11,4.18,4.0801,3.95,4.1,4.09,171834,2454971,2015-07-30,0.00732825175854,0.0582278481013,0.00243902439024,-0.0146454767726,MNKD,9.3,10.0,2283137,13.2868757056,3,3
4.33,4.3501,4.34,4.43,4.33,4.29,4.34,4.34,46187,576282,2015-07-31,0.00230946882217,0.032634032634,-0.00230414746544,0.00232718894009,MNKD,9.3,10.0,530095,11.4771472492,4,4
4.3,4.2668,4.3,4.3,4.3,4.19,4.3,4.29,35519,284074,2015-08-03,0.0,0.0262529832936,0.0,-0.00540792540793,MNKD,9.3,10.0,248555,6.99780399223,0,0
4.21,4.235,4.22,4.27,4.2,4.19,4.22,4.23,24776,355188,2015-08-04,0.0047619047619,0.0190930787589,-0.00236966824645,0.00118203309693,MNKD,9.3,10.0,330412,13.3359702938,1,1
4.18,4.243,4.18,4.27,4.18,4.14,4.18,4.17,23081,495354,2015-08-05,0.0,0.0314009661836,0.0,0.0175059952038,MNKD,9.3,10.0,472273,20.4615484598,2,2
4.27,4.2472,4.27,4.27,4.27,4.17,4.27,4.25,133794,630397,2015-08-06,0.0,0.0239808153477,0.0,-0.000658823529412,MNKD,9.3,10.0,496603,3.7116985814,3,3
4.05,3.9966,4.05,4.06,4.04,3.9,4.04,4.06,56781,1222031,2015-08-07,0.00247524752475,0.0410256410256,0.00247524752475,-0.0156157635468,MNKD,9.3,10.0,1165250,20.5218294852,4,4
4.26,4.23,4.28,4.4699,4.25,4.2,4.27,4.26,110870,2893953,2015-08-10,0.00705882352941,0.0642619047619,-0.00234192037471,-0.00704225352113,MNKD,9.3,10.0,2783083,25.1022188148,0,0
4.09,4.1,4.09,4.12,4.08,3.99,4.08,4.07,45965,753869,2015-08-11,0.00245098039216,0.0325814536341,0.00245098039216,0.00737100737101,MNKD,9.3,10.0,707904,15.4009354944,1,1
4.2,4.27,4.2,4.31,4.2,4.15,4.2,4.17,47504,1042318,2015-08-12,0.0,0.0385542168675,0.0,0.0239808153477,MNKD,9.3,10.0,994814,20.9416891209,2,2
4.32,4.38,4.32,4.46,4.32,4.3,4.32,4.33,22866,896398,2015-08-13,0.0,0.0372093023256,0.0,0.0115473441109,MNKD,9.3,10.0,873532,38.2022216391,3,3
4.1,4.14,4.11,4.19,4.1,4.08,4.1,4.1,46328,510032,2015-08-14,0.00243902439024,0.0269607843137,0.0,0.00975609756098,MNKD,9.3,10.0,463704,10.0091521326,4,4
4.12,4.1,4.12,4.1399,4.12,4.02,4.12,4.11,22472,609758,2015-08-17,0.0,0.0298258706468,0.0,-0.00243309002433,MNKD,9.3,10.0,587286,26.1341224635,0,0
4.14,4.125,4.15,4.15,4.14,4.03,4.15,4.14,33049,741394,2015-08-18,0.0024154589372,0.029776674938,-0.00240963855422,-0.0036231884058,MNKD,9.3,10.0,708345,21.4331749826,1,1
4.05,4.065,4.05,4.12,4.03,4.0,4.03,4.05,21124,868427,2015-08-19,0.00496277915633,0.03,0.00496277915633,0.0037037037037,MNKD,9.3,10.0,847303,40.1109164931,2,2
3.96,3.85,4.0,3.99,3.95,3.85,3.98,3.99,31210,881376,2015-08-20,0.0126582278481,0.0363636363636,-0.00502512562814,-0.0350877192982,MNKD,9.3,10.0,850166,27.2401794297,3,3
3.73,3.685,3.73,3.75,3.71,3.57,3.71,3.7,217123,1436254,2015-08-21,0.00539083557951,0.0504201680672,0.00539083557951,-0.00405405405405,MNKD,9.3,10.0,1219131,5.61493254975,4,4
3.51,3.5915,3.51,3.6,3.51,3.37,3.51,3.53,175587,1027207,2015-08-24,0.0,0.0682492581602,0.0,0.0174220963173,MNKD,9.3,10.0,851620,4.85013127396,0,0
3.8,3.575,3.8,3.82,3.7,3.57,3.8,3.8,52149,669677,2015-08-25,0.027027027027,0.0700280112045,0.0,-0.0592105263158,MNKD,9.3,10.0,617528,11.841607701,1,1
3.38,3.325,3.39,3.39,3.38,3.25,3.38,3.39,54399,943202,2015-08-26,0.00295857988166,0.0430769230769,0.0,-0.0191740412979,MNKD,9.3,10.0,888803,16.3385907829,2,2
3.74,3.6961,3.74,3.81,3.72,3.69,3.73,3.715,43276,882796,2015-08-27,0.00537634408602,0.0325203252033,0.00268096514745,-0.00508748317631,MNKD,9.3,10.0,839520,19.3992051021,3,3
3.84,3.895,3.86,3.9,3.84,3.7709,3.86,3.85,71132,575532,2015-08-28,0.00520833333333,0.0342358588135,-0.00518134715026,0.0116883116883,MNKD,9.3,10.0,504400,7.09104200641,4,4
3.94,3.855,3.94,3.94,3.94,3.84,3.94,3.925,44413,280100,2015-08-31,0.0,0.0260416666667,0.0,-0.0178343949045,MNKD,9.3,10.0,235687,5.30671199874,0,0
1.35,1.3201,1.35,1.355,1.35,1.32,1.35,1.35,870,12093,2015-06-22,0.0,0.0265151515152,0.0,-0.0221481481481,NYMX,9.3,10.0,11223,12.9,0,0
1.35,1.3401,1.35,1.35,1.35,1.34,1.35,1.3499,7200,8300,2015-06-23,0.0,0.00746268656716,0.0,-0.007259797022,NYMX,9.3,10.0,1100,0.152777777778,1,1
1.4,1.42,1.4,1.4299,1.4,1.4,1.4,1.4,3000,43723,2015-06-24,0.0,0.0213571428571,0.0,0.0142857142857,NYMX,9.3,10.0,40723,13.5743333333,2,2
1.42,1.39,1.42,1.4299,1.42,1.39,1.42,1.4299,3000,985,2015-06-25,0.0,0.0287050359712,0.0,-0.0279040492342,NYMX,9.3,10.0,-2015,-0.671666666667,3,3
1.36,1.36,1.36,1.37,1.36,1.35,1.36,1.3574,200,27121,2015-06-29,0.0,0.0148148148148,0.0,0.00191542655076,NYMX,9.3,10.0,26921,134.605,0,0
1.37,1.35,1.37,1.3758,1.37,1.35,1.37,1.3758,2000,6264,2015-06-30,0.0,0.0191111111111,0.0,-0.0187527256869,NYMX,9.3,10.0,4264,2.132,1,1
1.34,1.3547,1.34,1.37,1.34,1.34,1.34,1.34,239,4962,2015-07-01,0.0,0.0223880597015,0.0,0.0109701492537,NYMX,9.3,10.0,4723,19.7615062762,2,2
1.33,1.282,1.33,1.3124,1.33,1.282,1.33,1.3124,2481,36685,2015-07-06,0.0,0.0237129485179,0.0,-0.0231636696129,NYMX,9.3,10.0,34204,13.7863764611,0,0
1.25,1.25,1.25,1.2554,1.25,1.2401,1.25,1.251,100,14826,2015-07-07,0.0,0.0123377147004,0.0,-0.000799360511591,NYMX,9.3,10.0,14726,147.26,1,1
1.17,1.2099,1.17,1.2099,1.17,1.18,1.17,1.18,1920,13053,2015-07-08,0.0,0.0253389830508,0.0,0.0253389830508,NYMX,9.3,10.0,11133,5.7984375,2,2
1.32,1.32,1.32,1.32,1.32,1.26,1.32,1.31,20038,17850,2015-07-10,0.0,0.047619047619,0.0,0.00763358778626,NYMX,9.3,10.0,-2188,-0.109192534185,4,4
1.25,1.266,1.25,1.289,1.25,1.26,1.25,1.289,2746,2984,2015-07-13,0.0,0.0230158730159,0.0,-0.0178432893716,NYMX,9.3,10.0,238,0.0866715222141,0,0
1.29,1.3182,1.29,1.35,1.29,1.3182,1.29,1.3184,350,3500,2015-07-14,0.0,0.0241238051889,0.0,-0.000151699029126,NYMX,9.3,10.0,3150,9.0,1,1
1.25,1.3097,1.25,1.31,1.25,1.26,1.25,1.26,1047,2269,2015-07-15,0.0,0.0396825396825,0.0,0.0394444444444,NYMX,9.3,10.0,1222,1.16714422159,2,2
1.33,1.33,1.33,1.3301,1.33,1.33,1.33,1.3301,15691,800,2015-07-16,0.0,7.51879699248e-05,0.0,-7.5182317119e-05,NYMX,9.3,10.0,-14891,-0.949015359123,3,3
1.39,1.39,1.39,1.44,1.39,1.38,1.39,1.44,724,9240,2015-07-17,0.0,0.0434782608696,0.0,-0.0347222222222,NYMX,9.3,10.0,8516,11.7624309392,4,4
1.39,1.3601,1.39,1.3625,1.39,1.3601,1.39,1.3625,1000,776,2015-07-20,0.0,0.00176457613411,0.0,-0.00176146788991,NYMX,9.3,10.0,-224,-0.224,0,0
1.38,1.3901,1.38,1.3901,1.38,1.3601,1.38,1.3726,326,8840,2015-07-21,0.0,0.0220572016763,0.0,0.0127495264462,NYMX,9.3,10.0,8514,26.1165644172,1,1
1.35,1.31,1.35,1.42,1.35,1.31,1.35,1.36,232,20100,2015-07-22,0.0,0.0839694656489,0.0,-0.0367647058824,NYMX,9.3,10.0,19868,85.6379310345,2,2
1.28,1.2988,1.28,1.2988,1.28,1.28,1.28,1.28,250,2049,2015-07-23,0.0,0.0146875,0.0,0.0146875,NYMX,9.3,10.0,1799,7.196,3,3
1.27,1.3682,1.27,1.3799,1.27,1.3536,1.27,1.3799,544,8176,2015-07-24,0.0,0.0194296690307,0.0,-0.00847887528082,NYMX,9.3,10.0,7632,14.0294117647,4,4
